# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;59;1416429257;sda;9.99;2.15;648.75;65.14;0.11;11.39;0.32;0.32
axle;60;1416429317;sda;4.98;0.00;738.76;148.32;0.02;4.70;0.21;0.11
axle;60;1416429377;sda;5.13;0.00;850.75;165.99;0.02;4.30;0.22;0.11
axle;60;1416429437;sda;4.48;0.00;609.62;136.21;0.02;3.91;0.19;0.09
axle;60;1416429497;sda;4.79;0.00;712.15;148.68;0.02;3.40;0.18;0.09
axle;60;1416429557;sda;5.07;0.00;749.55;147.79;0.03;5.36;0.24;0.12
axle;60;1416429617;sda;5.94;0.00;869.06;146.20;0.03;4.63;0.21;0.13
axle;60;1416429677;sda;4.52;0.00;576.97;127.76;0.02;4.24;0.19;0.09
axle;60;1416429737;sda;4.45;0.00;700.42;157.38;0.02;4.14;0.21;0.09
axle;60;1416429797;sda;5.36;0.00;778.37;145.30;0.02;3.56;0.17;0.09
