# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416427887;sda;2.07;0.13;165.27;79.81;0.00;2.13;0.42;0.09
axle;60;1416427947;sda;0.85;0.00;70.26;82.51;0.00;0.08;0.08;0.01
axle;60;1416428007;sda;0.62;0.00;45.38;73.30;0.00;0.00;0.00;0.00
axle;60;1416428067;sda;0.70;0.00;55.61;79.24;0.00;0.29;0.10;0.01
axle;60;1416428127;sda;0.63;0.00;47.43;74.74;0.00;0.00;0.00;0.00
axle;60;1416428187;sda;0.87;0.00;65.31;75.08;0.00;0.08;0.08;0.01
axle;60;1416428247;sda;0.57;0.00;43.24;76.24;0.00;0.00;0.00;0.00
axle;60;1416428307;sda;1.00;0.00;130.96;130.93;0.00;0.00;0.00;0.00
