# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416427887;0.07;82.63;55239.14;0.00;124027.11;0.00;0.00;0.00;0.00
axle;60;1416427947;0.00;35.13;48739.67;0.00;39793.49;0.00;0.00;0.00;0.00
axle;60;1416428007;0.00;22.69;13782.95;0.00;35026.62;0.00;0.00;0.00;0.00
axle;60;1416428067;0.00;27.81;4461.60;0.00;27568.47;0.00;0.00;0.00;0.00
axle;60;1416428127;0.00;23.71;4588.99;0.00;30814.35;0.00;0.00;0.00;0.00
axle;60;1416428187;0.00;32.65;11335.90;0.00;39757.39;0.00;0.00;0.00;0.00
axle;60;1416428247;0.00;21.62;10563.08;0.00;19387.00;0.00;0.00;0.00;0.00
axle;60;1416428307;0.00;65.48;1999.10;0.00;19683.58;0.00;0.00;0.00;0.00
