# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416428426;10525768;253998656;96.02;166580;50391280;207979604;76.21
axle;60;1416428486;18732132;245792292;92.92;166684;42286056;207895040;76.18
axle;60;1416428546;17249052;247275372;93.48;166756;44140656;207479232;76.02
axle;60;1416428606;14352352;250172072;94.57;166832;45423572;209095024;76.62
axle;60;1416428666;15785032;248739392;94.03;166908;45607860;207480180;76.03
axle;60;1416428726;14929440;249594984;94.36;166968;46324376;207629344;76.08
axle;60;1416428786;11537360;252987064;95.64;167060;49856200;207478916;76.02
axle;60;1416428846;10608868;253915556;95.99;167144;50757528;207513360;76.04
axle;60;1416428906;10635328;253889096;95.98;167200;50759296;207478776;76.02
axle;60;1416428966;8185756;256338668;96.91;167256;52793332;207902232;76.18
axle;60;1416429026;7557640;256966784;97.14;167380;52877452;208433616;76.37
