# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416428426;-72921.95;0.35;70933.37
axle;60;1416428486;34250.27;0.43;-33828.15
axle;60;1416428546;-6180.53;0.30;7728.79
axle;60;1416428606;-12069.58;0.32;5345.48
axle;60;1416428666;5972.49;0.32;768.25
axle;60;1416428726;-3566.75;0.25;2986.98
axle;60;1416428786;-14138.38;0.38;14720.84
axle;60;1416428846;-3870.01;0.35;3756.79
axle;60;1416428906;110.27;0.23;7.37
axle;60;1416428966;-10211.66;0.23;8479.39
axle;60;1416429026;-2617.15;0.52;350.50
